category,number,name,team,year,brand,set,flags,front_image,back_image
Baseball,49,Jesus Sanchez,Miami Marlins,2021,Panini,2021 Panini Diamond Kings,RC,https://storage.googleapis.com/collx-user-cards/232360-369077323-front.jpg,
Baseball,91,Christian Yelich,Milwaukee Brewers,2021,Panini,2021 Panini Diamond Kings - Artist's Proof Blue,,https://storage.googleapis.com/collx-user-cards/232360-369077297-front.jpg,
Baseball,23,Ty Cobb,Detroit Tigers,2021,Panini,2021 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-369077275-front.jpg,
Baseball,159,Rafael Devers,Boston Red Sox,2021,Panini,2021 Panini Diamond Kings - Artist's Proof Blue,,https://storage.googleapis.com/collx-user-cards/232360-369077177-front.jpg,
Baseball,149,Jordan Yamamoto,Miami Marlins,2020,Select,2020 Panini Select,RC,https://storage.googleapis.com/collx-user-cards/232360-369074264-front.jpg,
Baseball,90,Michel Baez,San Diego Padres,2020,Panini,"2020 Panini Prizm - Red, White and Blue Prizm",RC,https://storage.googleapis.com/collx-user-cards/232360-369074220-front.jpg,
Baseball,30,Manny Machado,Baltimore Orioles,2016,Topps,2016 Topps Chrome,,https://storage.googleapis.com/collx-user-cards/232360-369073989-front.jpg,
Baseball,46,Albert Pujols,Los Angeles Angels,2016,Topps,2016 Topps Chrome - Prism Refractor,,https://storage.googleapis.com/collx-user-cards/232360-369073881-front.jpg,
Baseball,184,Taylor Jones,Houston Astros,2021,Prizm,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063681-front.jpg,
Baseball,20,Ryan Weathers,San Diego Padres,2021,Panini,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063643-front.jpg,
Baseball,151,Rafael Marchan,Philadelphia Phillies,2021,Panini,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063609-front.jpg,
Baseball,62,David Peterson,New York Mets,2021,Panini,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063469-front.jpg,
Baseball,198,Kris Bubic,Kansas City Royals,2021,Prizm,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063385-front.jpg,
Baseball,73,Trevor Rogers,Miami Marlins,2021,Prizm,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063250-front.jpg,
Baseball,30,Ryan Jeffers,Minnesota Twins,2021,Prizm,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369063176-front.jpg,
Baseball,62,David Peterson,New York Mets,2021,Panini,2021 Panini Prizm - Purple Prizm,,https://storage.googleapis.com/collx-user-cards/232360-369062690-front.jpg,
Baseball,236,Tarik Skubal,Detroit Tigers,2021,Panini,2021 Panini Prizm,RC,https://storage.googleapis.com/collx-user-cards/232360-369062603-front.jpg,
Baseball,AH4,Vladimir Guerrero Jr,Toronto Blue Jays,2020,Panini,2020 Panini Absolute - Absolute Heroes,,https://storage.googleapis.com/collx-user-cards/232360-366124122-front.jpg,
Baseball,45,Nick Senzel,Cincinnati Reds,2020,Panini,2020 Panini Absolute,,https://storage.googleapis.com/collx-user-cards/232360-366123749-front.jpg,
Baseball,33,Ketel Marte,Arizona Diamondbacks,2020,Panini,2020 Panini Absolute,,https://storage.googleapis.com/collx-user-cards/232360-366123659-front.jpg,
Baseball,90,Babe Ruth,New York Yankees,2020,Panini,2020 Panini Absolute - Spectrum Blue,,https://storage.googleapis.com/collx-user-cards/232360-366123434-front.jpg,
Baseball,500-EB,Ernie Banks,Chicago Cubs,2018,Panini,2018 Panini Diamond Kings - The 500,,https://storage.googleapis.com/collx-user-cards/232360-366123056-front.jpg,
Baseball,A5,Andrew McCutchen,San Francisco Giants,2018,Panini,2018 Panini Diamond Kings - Aurora,,https://storage.googleapis.com/collx-user-cards/232360-366122741-front.jpg,
Baseball,TC8,Clayton Kershaw,Los Angeles Dodgers,2018,Panini,2018 Panini Diamond Kings - Trophy Club,,https://storage.googleapis.com/collx-user-cards/232360-366122374-front.jpg,
Baseball,85,Max Fried,Atlanta Braves,2018,Panini,2018 Panini Diamond Kings,RC,https://storage.googleapis.com/collx-user-cards/232360-366122265-front.jpg,
Baseball,89,Nicky Delmonico,Chicago White Sox,2018,Panini,2018 Panini Diamond Kings,RC,https://storage.googleapis.com/collx-user-cards/232360-366122206-front.jpg,
Baseball,95,Dominic Smith,New York Mets,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Gold,"RC, SN99",https://storage.googleapis.com/collx-user-cards/232360-366122084-front.jpg,
Baseball,43,Hack Wilson,Chicago Cubs,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366121868-front.jpg,
Baseball,78,Bryce Harper,Washington Nationals,2018,Panini,2018 Panini Diamond Kings - Framed Red,,https://storage.googleapis.com/collx-user-cards/232360-366121515-front.jpg,
Baseball,21,Ted Lyons,Chicago White Sox,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Red,,https://storage.googleapis.com/collx-user-cards/232360-366121465-front.jpg,
Baseball,53,Alex Bregman,Houston Astros,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366121403-front.jpg,
Baseball,63,Kris Bryant,Chicago Cubs,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366121345-front.jpg,
Baseball,38,Earl Averill,Cleveland Indians,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366121259-front.jpg,
Baseball,5,Bobby Thomson,New York Giants,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366121177-front.jpg,
Baseball,24,Don Larsen,New York Yankees,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Gold,SN99,https://storage.googleapis.com/collx-user-cards/232360-366121102-front.jpg,
Baseball,81,Andrew Benintendi,Boston Red Sox,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366121043-front.jpg,
Baseball,47,Jim Bottomley,St. Louis Cardinals,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Gold,SN99,https://storage.googleapis.com/collx-user-cards/232360-366120988-front.jpg,
Baseball,32,Gabby Hartnett,Chicago Cubs,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Gold,SN99,https://storage.googleapis.com/collx-user-cards/232360-366120933-front.jpg,
Baseball,75,Robinson Cano,Seattle Mariners,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366120864-front.jpg,
Baseball,53,Alex Bregman,Houston Astros,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366120779-front.jpg,
Baseball,1,Babe Ruth,New York Yankees,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Red,SP,https://storage.googleapis.com/collx-user-cards/232360-366120680-front.jpg,
Baseball,66,Corey Kluber,Cleveland Indians,2018,Panini,2018 Panini Diamond Kings,,https://storage.googleapis.com/collx-user-cards/232360-366120608-front.jpg,
Baseball,GS3,Jose Ramirez,Cleveland Indians,2018,Panini,2018 Panini Diamond Kings - Gallery of Stars,,https://storage.googleapis.com/collx-user-cards/232360-366120437-front.jpg,
Baseball,P14,Joe Morgan,Cincinnati Reds,2018,Panini,2018 Panini Diamond Kings - Portraits,,https://storage.googleapis.com/collx-user-cards/232360-366120251-front.jpg,
Baseball,248,Tom Glavine,Atlanta Braves,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366119937-front.jpg,
Baseball,289,David Cone,Kansas City Royals,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366119844-front.jpg,
Baseball,241,Barry Larkin,Cincinnati Reds,1995,Donruss,1995 Donruss - Press Proofs,,https://storage.googleapis.com/collx-user-cards/232360-366119628-front.jpg,
Baseball,224,Tony Gwynn,San Diego Padres,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366119543-front.jpg,
Baseball,3,Sandy Alomar Jr.,Cleveland Indians,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366119464-front.jpg,
Baseball,37,Carlos Delgado,Toronto Blue Jays,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366119350-front.jpg,
Baseball,1,David Justice,Atlanta Braves,1995,Donruss,1995 Donruss - Press Proofs,,https://storage.googleapis.com/collx-user-cards/232360-366119251-front.jpg,
Baseball,63,Tino Martinez,Seattle Mariners,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366118602-front.jpg,
Baseball,315,Pedro Martinez,Montreal Expos,1995,Donruss,1995 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366118403-front.jpg,
Baseball,282,Rougned Odor,Texas Rangers,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366113884-front.jpg,
Baseball,141,Chance Adams,New York Yankees,2019,Topps,2019 Topps Gypsy Queen - Green,RC,https://storage.googleapis.com/collx-user-cards/232360-366113819-front.jpg,
Baseball,160,Jackie Bradley Jr.,Boston Red Sox,2019,Topps,2019 Topps Gypsy Queen - Purple,,https://storage.googleapis.com/collx-user-cards/232360-366113776-front.jpg,
Baseball,176,Brandon Nimmo,New York Mets,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366113742-front.jpg,
Baseball,125,Tim Anderson,Chicago White Sox,2019,Topps,2019 Topps Gypsy Queen - Purple,,https://storage.googleapis.com/collx-user-cards/232360-366113657-front.jpg,
Baseball,37,Eddie Rosario,Minnesota Twins,2019,Topps,2019 Topps Gypsy Queen - Indigo,SN250,https://storage.googleapis.com/collx-user-cards/232360-366113583-front.jpg,
Baseball,70,Nick Williams,Philadelphia Phillies,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366113519-front.jpg,
Baseball,154,Carlos Rodon,Chicago White Sox,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366112499-front.jpg,
Baseball,58,Addison Reed,Minnesota Twins,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366112413-front.jpg,
Baseball,94,Francisco Lindor,Cleveland Indians,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366112358-front.jpg,
Baseball,119,Luis Guillorme,New York Mets,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366111903-front.jpg,
Baseball,212,Christin Stewart,Detroit Tigers,2019,Topps,2019 Topps Gypsy Queen - Green,RC,https://storage.googleapis.com/collx-user-cards/232360-366111785-front.jpg,
Baseball,179,Adam Eaton,Washington Nationals,2019,Topps,2019 Topps Gypsy Queen - Indigo,SN250,https://storage.googleapis.com/collx-user-cards/232360-366111488-front.jpg,
Baseball,224,Masahiro Tanaka,New York Yankees,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366109274-front.jpg,
Baseball,269,Nomar Mazara,Texas Rangers,2019,Topps,2019 Topps Gypsy Queen - Green,,https://storage.googleapis.com/collx-user-cards/232360-366106542-front.jpg,
Baseball,38,Johan Camargo,Atlanta Braves,2019,Topps,2019 Topps Gypsy Queen - GQ Logo Swap,,https://storage.googleapis.com/collx-user-cards/232360-366106393-front.jpg,
Baseball,TOTD16,Khris Davis,Oakland Athletics,2019,Topps,2019 Topps Gypsy Queen - Tarot of the Diamond,,https://storage.googleapis.com/collx-user-cards/232360-366095704-front.jpg,
Baseball,217,Framber Valdez,Houston Astros,2019,Topps,2019 Topps Gypsy Queen - Missing Nameplate,RC,https://storage.googleapis.com/collx-user-cards/232360-366095616-front.jpg,
Baseball,53,Freddie Freeman,Atlanta Braves,2019,Topps,2019 Topps Gypsy Queen,,https://storage.googleapis.com/collx-user-cards/232360-366095552-front.jpg,
Baseball,267,Alex Bregman,Houston Astros,2019,Topps,2019 Topps Gypsy Queen - GQ Logo Swap,,https://storage.googleapis.com/collx-user-cards/232360-366095457-front.jpg,
Baseball,273,Jose Urena,Miami Marlins,2019,Topps,2019 Topps Gypsy Queen - Indigo,SN250,https://storage.googleapis.com/collx-user-cards/232360-366095360-front.jpg,
Baseball,22,Ryan Borucki,Toronto Blue Jays,2019,Topps,2019 Topps Gypsy Queen,RC,https://storage.googleapis.com/collx-user-cards/232360-366095244-front.jpg,
Baseball,85,Aaron Judge,New York Yankees,2021,Bowman,2021 Bowman Platinum,,https://storage.googleapis.com/collx-user-cards/232360-366090203-front.jpg,
Baseball,TA14,Albert Pujols,Los Angeles Angels,2013,Prizm,2013 Panini Select - Thunder Alley Prizm,,https://storage.googleapis.com/collx-user-cards/232360-366089823-front.jpg,
Baseball,475,Kevin Youkilis,Boston Red Sox,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366025259-front.jpg,
Baseball,482,Jose Contreras,Chicago White Sox,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366025166-front.jpg,
Baseball,467,Hanley Ramirez,Florida Marlins,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366025049-front.jpg,
Baseball,570,Mariano Rivera,New York Yankees,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366024953-front.jpg,
Baseball,528,Paul Byrd,Cleveland Indians,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366024727-front.jpg,
Baseball,414,Brandon Phillips,Cincinnati Reds,2007,Topps,2007 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366024569-front.jpg,
Baseball,507,Shea Hillenbrand,Los Angeles Angels,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366024484-front.jpg,
Baseball,410,Tom Glavine,New York Mets,2007,Topps,2007 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366024433-front.jpg,
Baseball,449,Francisco Liriano,Minnesota Twins,2007,Topps,2007 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366024314-front.jpg,
Baseball,470,Gary Sheffield,Detroit Tigers,2007,Topps,2007 Topps - Red Back,,https://storage.googleapis.com/collx-user-cards/232360-366024221-front.jpg,
Baseball,223,Craig Biggio,Houston Astros,1993,Leaf,1993 Leaf,,https://storage.googleapis.com/collx-user-cards/232360-366024025-front.jpg,
Baseball,312,Craig Biggio,Houston Astros,1994,Upper Deck,1994 Upper Deck,,https://storage.googleapis.com/collx-user-cards/232360-366023933-front.jpg,
Baseball,25,Manny Machado,Baltimore Orioles,2018,Topps,2018 Topps - Rainbow Foil,,https://storage.googleapis.com/collx-user-cards/232360-366023805-front.jpg,
Baseball,665,Stan Musial,St. Louis Cardinals,1988,Topps,1988 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366022687-front.jpg,
Baseball,2,Nolan Ryan,New York Mets,1990,Topps,1990 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366022552-front.jpg,
Baseball,3,Nolan Ryan,California Angels,1990,Topps,1990 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366022375-front.jpg,
Baseball,4,Nolan Ryan,Houston Astros,1990,Topps,1990 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366022291-front.jpg,
Baseball,5,Nolan Ryan,Texas Rangers,1990,Topps,1990 Topps,,https://storage.googleapis.com/collx-user-cards/232360-366022048-front.jpg,
Baseball,19,Johnny Damon,Kansas City Royals,1999,Upper Deck,1999 Upper Deck Ovation,,https://storage.googleapis.com/collx-user-cards/232360-366021288-front.jpg,
Baseball,277,Edgar Renteria,Florida Marlins,1998,,1998 SPx Finite,SN9000,https://storage.googleapis.com/collx-user-cards/232360-366019726-front.jpg,
Baseball,100,Frank Thomas,Chicago White Sox,1992,Fleer,1992 Fleer,,https://storage.googleapis.com/collx-user-cards/232360-366019565-front.jpg,
Baseball,632,Bo Jackson,Kansas City Royals,1991,Donruss,1991 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366018692-front.jpg,
Baseball,BC-1,Bo Jackson,Kansas City Royals,1990,Donruss,1990 Donruss - Bonus MVP's,,https://storage.googleapis.com/collx-user-cards/232360-366018430-front.jpg,
Baseball,61,Bo Jackson,Kansas City Royals,1990,Donruss,1990 Donruss,,https://storage.googleapis.com/collx-user-cards/232360-366018327-front.jpg,
Baseball,I-3,Ken Griffey Jr.,Seattle Mariners,2021,Panini,2021 Panini Absolute - Icons Retail,,https://storage.googleapis.com/collx-user-cards/232360-366017440-front.jpg,
Baseball,MET-7,Jasson Dominguez,New York Yankees,2021,Bowman,2021 Bowman Platinum - Meteoric,,https://storage.googleapis.com/collx-user-cards/232360-366014112-front.jpg,
Baseball,66,Spencer Howard,Philadelphia Phillies,2021,Prizm,2021 Panini Prizm - Purple Prizm,,https://storage.googleapis.com/collx-user-cards/232360-365985804-front.jpg,
Baseball,DDK-TO,Nate Pearson,Toronto Blue Jays,2021,Panini,2021 Panini Diamond Kings - Debut Diamond Kings Blue Frame,,https://storage.googleapis.com/collx-user-cards/232360-365973235-front.jpg,
Baseball,661,Dwight Gooden,New York Mets,1989,Topps,1989 Topps,,https://storage.googleapis.com/collx-user-cards/232360-365967915-front.jpg,
Baseball,671,Chipper Jones,Atlanta Braves,1991,Score,1991 Score,RC,https://storage.googleapis.com/collx-user-cards/232360-365967770-front.jpg,
Baseball,3,Dwight Gooden,New York Mets,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-user-cards/232360-365967689-front.jpg,
Baseball,4,Mark McGwire,Oakland Athletics,1991,Fleer,1991 Fleer - Pro-Visions,,https://storage.googleapis.com/collx-user-cards/232360-365967623-front.jpg,
Baseball,404,Frank Robinson,Baltimore Orioles,1986,Topps,1986 Topps,,https://storage.googleapis.com/collx-user-cards/232360-365967515-front.jpg,
